iso_country_code,country,world_region,survey_source ,survey_year,subnational_region,mpi_country,mpi_region,hr_poor,deprivation_intensity,poverty_vulnerability,hr_severe_poverty,population_country_survey_year,population_country_2020,population _country_2021,Population 2021,population _region_2021,population_mpi_poor,n_indicators,missing_indicators
AFG,Afghanistan,South Asia,DHS,2015-2016,Badakhshan,0.272,0.326,66.36,49.19,18.77,31.6,"34,636","38,972","40,099",3.28,"1,317",874,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Badghis,0.272,0.426,79,53.96,15.47,47.72,"34,636","38,972","40,099",2.14,858,678,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Baghlan,0.272,0.299,61.16,48.9,21.96,25.27,"34,636","38,972","40,099",2.84,"1,139",697,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Balkh,0.272,0.229,46.44,49.22,19.31,21.57,"34,636","38,972","40,099",6.22,"2,493","1,158",9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Bamyan,0.272,0.256,54.75,46.68,27.06,19.49,"34,636","38,972","40,099",1.19,476,261,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Daykundi,0.272,0.281,62.32,45.04,30.29,18.52,"34,636","38,972","40,099",1.22,491,306,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Farah,0.272,0.336,71.03,47.27,10.59,35.09,"34,636","38,972","40,099",2.17,872,619,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Faryab,0.272,0.194,44.59,43.58,14.71,16.95,"34,636","38,972","40,099",7.07,"2,834","1,264",9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Ghazni,0.272,0.241,50.75,47.5,23.44,22.44,"34,636","38,972","40,099",3.66,"1,468",745,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Ghor,0.272,0.273,60.95,44.81,27.73,17.76,"34,636","38,972","40,099",2.45,984,600,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Helmand,0.272,0.324,70.27,46.11,13.94,25.81,"34,636","38,972","40,099",3.14,"1,260",885,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Herat,0.272,0.309,60.66,50.9,14.34,34.51,"34,636","38,972","40,099",6.79,"2,722","1,651",9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Jawzjan,0.272,0.255,55.54,45.92,17.83,14.31,"34,636","38,972","40,099",2.42,969,538,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Kabul,0.272,0.079,18.08,43.46,22.03,4.89,"34,636","38,972","40,099",12.09,"4,848",876,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Kandahar,0.272,0.428,72.41,59.1,13.18,48.38,"34,636","38,972","40,099",8.21,"3,293","2,384",9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Kapisa,0.272,0.2,43.66,45.89,38.8,13.72,"34,636","38,972","40,099",0.73,293,128,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Khost,0.272,0.295,66.13,44.62,12.41,28.77,"34,636","38,972","40,099",2.85,"1,141",755,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Kunarha,0.272,0.308,67.46,45.69,20.42,21.05,"34,636","38,972","40,099",2.33,934,630,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Kunduz,0.272,0.307,65.82,46.62,15.66,27.36,"34,636","38,972","40,099",4.37,"1,754","1,154",9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Laghman,0.272,0.357,73.58,48.54,16.42,30.67,"34,636","38,972","40,099",2.13,856,630,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Logar,0.272,0.216,47.72,45.31,17.14,17.51,"34,636","38,972","40,099",1.74,698,333,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Nangarhar,0.272,0.266,54.13,49.21,22.04,23.02,"34,636","38,972","40,099",3.03,"1,213",657,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Nimroz,0.272,0.242,53.48,45.19,26.53,19.1,"34,636","38,972","40,099",0.91,365,195,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Nooristan,0.272,0.555,91.03,61,8.14,62.27,"34,636","38,972","40,099",0.65,261,238,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Paktika,0.272,0.225,55.73,40.33,18.18,13.21,"34,636","38,972","40,099",2.49,998,556,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Paktya,0.272,0.261,59.74,43.73,20.17,18.98,"34,636","38,972","40,099",1.85,740,442,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Panjsher,0.272,0.129,31.22,41.28,27.29,6.34,"34,636","38,972","40,099",0.22,87,27,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Parwan,0.272,0.272,60.92,44.65,15.03,20.36,"34,636","38,972","40,099",2.34,937,571,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Samangan,0.272,0.335,67.56,49.62,21.38,32.43,"34,636","38,972","40,099",1.15,463,312,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Sar-e-Pul,0.272,0.347,72.83,47.66,17.2,32.08,"34,636","38,972","40,099",2.21,888,647,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Takhar,0.272,0.294,59.58,49.36,17.33,28.27,"34,636","38,972","40,099",3.94,"1,578",940,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Urozgan,0.272,0.537,95.1,56.44,4.28,67.98,"34,636","38,972","40,099",0.77,310,295,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Wardak,0.272,0.305,68.51,44.48,20.9,19.74,"34,636","38,972","40,099",1.32,528,362,9,Nutrition
AFG,Afghanistan,South Asia,DHS,2015-2016,Zabul,0.272,0.184,39.26,46.82,21.38,16.13,"34,636","38,972","40,099",0.08,32,13,9,Nutrition
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Berat,0.003,0.002,0.47,35.22,2.48,0,"2,877","2,867","2,855",4.54,130,1,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Dibër,0.003,0.007,1.75,42.67,11.69,0.5,"2,877","2,867","2,855",4.52,129,2,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Durrës,0.003,0.004,1.15,35.48,1.44,0.11,"2,877","2,867","2,855",9.87,282,3,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Elbasan,0.003,0.002,0.46,40.5,4.72,0.1,"2,877","2,867","2,855",9.9,283,1,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Fier,0.003,0.004,0.84,42.47,4.33,0.15,"2,877","2,867","2,855",10.55,301,3,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Gjirokastër,0.003,0.002,0.44,37.29,3.16,0,"2,877","2,867","2,855",2.32,66,0,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Korçë,0.003,0,0.08,33.33,7.25,0,"2,877","2,867","2,855",8.73,249,0,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Kukes,0.003,0.009,2.03,42.79,14.13,0.29,"2,877","2,867","2,855",2.83,81,2,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Lezhë,0.003,0.002,0.72,33.33,7.64,0,"2,877","2,867","2,855",4.4,126,1,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Shkodër,0.003,0.003,0.62,43.09,4.53,0,"2,877","2,867","2,855",7.12,203,1,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Tirane,0.003,0.003,0.68,37.44,4.31,0,"2,877","2,867","2,855",28.95,826,6,10,
ALB,Albania,Europe and Central Asia,DHS,2017-2018,Vlorë,0.003,0,0.12,38.89,5.07,0,"2,877","2,867","2,855",6.27,179,0,10,
DZA,Algeria,Arab States,MICS,2018-2019,Hauts Plateaux-Centre,0.005,0.019,4.36,44.04,4.85,1.37,"42,705","43,452","44,178",7.46,"3,294",144,10,
DZA,Algeria,Arab States,MICS,2018-2019,Hauts Plateaux-Est,0.005,0.004,1.03,36.96,3.75,0.03,"42,705","43,452","44,178",13.91,"6,143",63,10,
DZA,Algeria,Arab States,MICS,2018-2019,Hauts Plateaux-Ouest,0.005,0.01,2.63,38.11,5.47,0.16,"42,705","43,452","44,178",5.16,"2,281",60,10,
DZA,Algeria,Arab States,MICS,2018-2019,Nord-Centre,0.005,0.003,0.74,38.5,3.28,0.11,"42,705","43,452","44,178",32.49,"14,353",107,10,
DZA,Algeria,Arab States,MICS,2018-2019,Nord-Est,0.005,0.003,0.71,37.94,2.77,0.08,"42,705","43,452","44,178",14.48,"6,396",46,10,
DZA,Algeria,Arab States,MICS,2018-2019,Nord-Ouest,0.005,0.004,1.21,36.99,3.8,0.06,"42,705","43,452","44,178",16.59,"7,329",88,10,
DZA,Algeria,Arab States,MICS,2018-2019,Sud,0.005,0.009,2.33,37.46,3.46,0.32,"42,705","43,452","44,178",9.92,"4,381",102,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Bengo,0.282,0.332,62.63,53.08,17.41,38.35,"29,155","33,428","34,504",1.29,447,280,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Benguela,0.282,0.322,59.58,54.09,12.45,35.15,"29,155","33,428","34,504",9.45,"3,259","1,942",10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Bié,0.282,0.475,80.83,58.79,10.36,57.92,"29,155","33,428","34,504",4.75,"1,639","1,325",10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Cabinda,0.282,0.154,31.04,49.61,15.5,14.08,"29,155","33,428","34,504",2.25,777,241,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Cuando Cubango,0.282,0.42,74.73,56.17,10.72,50.49,"29,155","33,428","34,504",1.6,553,414,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Cuanza Norte,0.282,0.33,62.57,52.76,17.87,37.32,"29,155","33,428","34,504",1.5,516,323,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Cuanza Sul,0.282,0.46,76.81,59.86,12.26,54.74,"29,155","33,428","34,504",7.31,"2,522","1,937",10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Cunene,0.282,0.42,71.88,58.39,14.32,50.76,"29,155","33,428","34,504",3.62,"1,250",899,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Huambo,0.282,0.376,66.5,56.53,12.94,45.45,"29,155","33,428","34,504",7.87,"2,714","1,805",10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Huíla,0.282,0.402,68.72,58.53,10.87,48.15,"29,155","33,428","34,504",9.04,"3,119","2,143",10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Luanda,0.282,0.074,16.04,46.35,20.74,6.03,"29,155","33,428","34,504",31.32,"10,808","1,734",10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Lunda Norte,0.282,0.432,76.19,56.64,12.1,51.75,"29,155","33,428","34,504",2.67,920,701,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Lunda Sul,0.282,0.355,67.83,52.33,16.27,43.33,"29,155","33,428","34,504",1.8,621,421,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Malanje,0.282,0.339,61.33,55.34,15.2,39.82,"29,155","33,428","34,504",4.15,"1,433",879,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Moxico,0.282,0.425,75.93,55.95,12.32,51.11,"29,155","33,428","34,504",2.11,728,553,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Namibe,0.282,0.275,50.03,54.97,15.7,31.94,"29,155","33,428","34,504",1.31,453,227,10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Uíge,0.282,0.391,73.18,53.49,12.33,47.93,"29,155","33,428","34,504",5.82,"2,007","1,469",10,
AGO,Angola,Sub-Saharan Africa,DHS,2015-2016,Zaire,0.282,0.216,46.38,46.59,24.37,21.05,"29,155","33,428","34,504",2.13,736,341,10,
ARG,Argentina,Latin America and the Caribbean,MICS,2019-2020,AMBA,0.001,0.001,0.34,33.55,1.3,0,"45,036","45,036","45,277",45.12,"20,429",69,10,
ARG,Argentina,Latin America and the Caribbean,MICS,2019-2020,Cuyo,0.001,0.002,0.57,33.77,2.21,0,"45,036","45,036","45,277",7.08,"3,205",18,10,
ARG,Argentina,Latin America and the Caribbean,MICS,2019-2020,NEA,0.001,0.003,0.81,35.4,2.63,0.06,"45,036","45,036","45,277",9.14,"4,137",33,10,
ARG,Argentina,Latin America and the Caribbean,MICS,2019-2020,NOA,0.001,0.003,0.78,34.07,1.48,0,"45,036","45,036","45,277",12.45,"5,637",44,10,
ARG,Argentina,Latin America and the Caribbean,MICS,2019-2020,Pampeana,0.001,0.001,0.26,33.33,1.91,0,"45,036","45,036","45,277",21.26,"9,624",25,10,
ARG,Argentina,Latin America and the Caribbean,MICS,2019-2020,Patagónica,0.001,0.001,0.29,33.84,1.52,0,"45,036","45,036","45,277",4.96,"2,245",7,10,
BGD,Bangladesh,South Asia,MICS,2019,Barishal,0.104,0.125,29.45,42.56,23.05,7.53,"165,516","167,421","169,356",5.68,"9,622","2,833",10,
BGD,Bangladesh,South Asia,MICS,2019,Chattogram,0.104,0.114,25.8,44.11,19.33,8.44,"165,516","167,421","169,356",19.36,"32,792","8,459",10,
BGD,Bangladesh,South Asia,MICS,2019,Dhaka,0.104,0.079,19.04,41.48,17.09,4.74,"165,516","167,421","169,356",24.15,"40,901","7,789",10,
BGD,Bangladesh,South Asia,MICS,2019,Khulna,0.104,0.063,15.92,39.37,17.51,2.39,"165,516","167,421","169,356",11.49,"19,454","3,098",10,
BGD,Bangladesh,South Asia,MICS,2019,Mymensingh,0.104,0.163,37.67,43.35,18.74,11.55,"165,516","167,421","169,356",7.34,"12,431","4,682",10,
BGD,Bangladesh,South Asia,MICS,2019,Rajshahi,0.104,0.097,24.03,40.21,17.04,4.5,"165,516","167,421","169,356",13.1,"22,179","5,329",10,
BGD,Bangladesh,South Asia,MICS,2019,Rangpur,0.104,0.105,25.95,40.53,17.51,4.96,"165,516","167,421","169,356",11.39,"19,285","5,005",10,
BGD,Bangladesh,South Asia,MICS,2019,Sylhet,0.104,0.16,35.73,44.86,18.89,13.28,"165,516","167,421","169,356",7.49,"12,692","4,535",10,
BRB,Barbados,Latin America and the Caribbean,MICS,2012,Christ Church & St. Philip,0.009,0.009,2.67,33.44,0.27,0,276,281,281,27.5,77,2,9,Child mortality
BRB,Barbados,Latin America and the Caribbean,MICS,2012,St Michael,0.009,0.011,3.12,34.57,0.25,0,276,281,281,30.43,86,3,9,Child mortality
BRB,Barbados,Latin America and the Caribbean,MICS,2012,"St. James, St. George, & St.Thomas",0.009,0.008,2.25,34.8,1.22,0,276,281,281,18.9,53,1,9,Child mortality
BRB,Barbados,Latin America and the Caribbean,MICS,2012,"St. Lucy, St. Peter, St. Andrew, St. Joseph, & St. John",0.009,0.006,1.66,34.32,0.47,0,276,281,281,23.17,65,1,9,Child mortality
BLZ,Belize,Latin America and the Caribbean,MICS,2015-2016,Belize (ex. Belize City South Side),0.017,0.003,0.98,34.49,3.35,0.07,367,395,400,16.17,65,1,10,
BLZ,Belize,Latin America and the Caribbean,MICS,2015-2016,Belize City South Side,0.017,0.002,0.57,38.8,5.86,0,367,395,400,12.05,48,0,10,
BLZ,Belize,Latin America and the Caribbean,MICS,2015-2016,Cayo,0.017,0.014,3.66,38.44,6.6,0.34,367,395,400,22.19,89,3,10,
BLZ,Belize,Latin America and the Caribbean,MICS,2015-2016,Corozal,0.017,0.009,2.26,38.2,10.54,0,367,395,400,12.67,51,1,10,
BLZ,Belize,Latin America and the Caribbean,MICS,2015-2016,Orange Walk,0.017,0.015,4.17,35.8,7.81,0.2,367,395,400,15.5,62,3,10,
BLZ,Belize,Latin America and the Caribbean,MICS,2015-2016,Stann Creek,0.017,0.017,4.45,38.48,10.17,0.27,367,395,400,11.25,45,2,10,
BLZ,Belize,Latin America and the Caribbean,MICS,2015-2016,Toledo,0.017,0.077,17.99,42.82,19.3,4.72,367,395,400,10.18,41,7,10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Alibori,0.368,0.552,89.46,61.66,6.44,68.12,"11,941","12,643","12,997",12.4,"1,612","1,442",10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Atacora,0.368,0.479,81.6,58.76,10.66,58.86,"11,941","12,643","12,997",8.78,"1,141",931,10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Atlantique,0.368,0.284,56.43,50.31,15.47,28.3,"11,941","12,643","12,997",11.69,"1,519",857,10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Borgou,0.368,0.466,77.53,60.14,9.63,56.19,"11,941","12,643","12,997",12.83,"1,667","1,292",10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Collines,0.368,0.305,61.26,49.79,20.55,28.75,"11,941","12,643","12,997",6.58,855,524,10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Couffo,0.368,0.396,73.78,53.7,16.65,43.89,"11,941","12,643","12,997",6.93,901,664,10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Donga,0.368,0.375,71.25,52.58,15.47,39.6,"11,941","12,643","12,997",6.68,868,618,10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Littoral,0.368,0.076,17.04,44.6,21.84,5.47,"11,941","12,643","12,997",4.8,624,106,10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Mono,0.368,0.287,57.89,49.66,19.51,26.21,"11,941","12,643","12,997",4.65,604,350,10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Ouémé,0.368,0.231,47.6,48.56,19.02,21.67,"11,941","12,643","12,997",9.18,"1,193",568,10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Plateau,0.368,0.396,73.66,53.7,14.62,44.19,"11,941","12,643","12,997",6.25,813,599,10,
BEN,Benin,Sub-Saharan Africa,DHS,2017-2018,Zou,0.368,0.311,60.79,51.08,19,32.43,"11,941","12,643","12,997",9.24,"1,201",730,10,
BOL,Bolivia,Latin America and the Caribbean,EDSA,2016,Beni,0.038,0.041,9.04,45.12,17.66,2.89,"11,263","11,936","12,079",4.2,507,46,10,
BOL,Bolivia,Latin America and the Caribbean,EDSA,2016,Chuquisaca,0.038,0.094,20.85,45.04,15.09,7.19,"11,263","11,936","12,079",5.68,687,143,10,
BOL,Bolivia,Latin America and the Caribbean,EDSA,2016,Cochabamba,0.038,0.035,8.25,42.37,11.45,1.96,"11,263","11,936","12,079",17.54,"2,119",175,10,
BOL,Bolivia,Latin America and the Caribbean,EDSA,2016,La Paz,0.038,0.029,7.57,38.65,11.78,0.81,"11,263","11,936","12,079",25.27,"3,053",231,10,
BOL,Bolivia,Latin America and the Caribbean,EDSA,2016,Oruro,0.038,0.028,7.09,38.97,14.36,0.78,"11,263","11,936","12,079",4.84,584,41,10,
BOL,Bolivia,Latin America and the Caribbean,EDSA,2016,Pando,0.038,0.06,15.64,38.23,15.21,1.91,"11,263","11,936","12,079",1.21,146,23,10,
BOL,Bolivia,Latin America and the Caribbean,EDSA,2016,Potosi,0.038,0.106,25.6,41.45,15.1,6.18,"11,263","11,936","12,079",8.01,967,248,10,
BOL,Bolivia,Latin America and the Caribbean,EDSA,2016,Santa Cruz,0.038,0.02,4.61,43.49,10.37,0.91,"11,263","11,936","12,079",28.31,"3,420",158,10,
BOL,Bolivia,Latin America and the Caribbean,EDSA,2016,Tarija,0.038,0.019,5.08,38.2,10.61,0.48,"11,263","11,936","12,079",4.94,597,30,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Barolong,0.073,0.084,20.18,41.46,22.97,4.18,"2,352","2,546","2,588",2.73,71,14,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Central Bobonong,0.073,0.076,19.78,38.51,29.21,1.65,"2,352","2,546","2,588",3.23,84,17,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Central Boteti,0.073,0.13,31.2,41.7,22.04,6.66,"2,352","2,546","2,588",2.88,75,23,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Central Mahalapye,0.073,0.099,25.26,39.16,24.27,1.86,"2,352","2,546","2,588",6.83,177,45,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Central Serowe,0.073,0.099,22.62,43.85,20.57,5.95,"2,352","2,546","2,588",8.63,223,51,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Central Tutume,0.073,0.134,30.75,43.73,24.31,7.13,"2,352","2,546","2,588",7.03,182,56,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Chobe,0.073,0.043,10.46,41.07,12.12,1.16,"2,352","2,546","2,588",1.12,29,3,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Francistown,0.073,0.025,6.83,37.06,11.39,0,"2,352","2,546","2,588",4.33,112,8,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Gaborone,0.073,0.004,1.25,33.68,4.95,0,"2,352","2,546","2,588",10.72,277,3,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Ghanzi,0.073,0.192,39.97,48.05,16.95,18.1,"2,352","2,546","2,588",2.21,57,23,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Jwaneng,0.073,0,0,,8.47,0,"2,352","2,546","2,588",0.81,21,0,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Kgalagadi North,0.073,0.094,24.56,38.4,14.3,2.3,"2,352","2,546","2,588",0.8,21,5,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Kgalagadi South,0.073,0.113,28.91,39.22,19.08,3.92,"2,352","2,546","2,588",1.2,31,9,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Kgatleng,0.073,0.031,7.64,40.63,14.18,2.02,"2,352","2,546","2,588",4.76,123,9,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Kweneng East,0.073,0.041,10.26,39.87,20.87,1.62,"2,352","2,546","2,588",14.35,371,38,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Kweneng West,0.073,0.206,45.85,45.02,23.1,14.01,"2,352","2,546","2,588",2.7,70,32,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Lobatse,0.073,0.009,2.76,34.05,20.34,0,"2,352","2,546","2,588",1.15,30,1,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Ngamiland East,0.073,0.056,13.27,42.5,32.09,2.21,"2,352","2,546","2,588",4.96,128,17,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Ngamiland West,0.073,0.145,34.61,41.79,43.73,5.94,"2,352","2,546","2,588",3.19,83,29,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Ngwaketse,0.073,0.1,23.26,43.16,25.01,4.88,"2,352","2,546","2,588",6.08,157,37,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Ngwaketse West,0.073,0.099,22.26,44.45,24.32,6.25,"2,352","2,546","2,588",0.69,18,4,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,North East,0.073,0.095,22.61,42.17,17.8,5.11,"2,352","2,546","2,588",2.21,57,13,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Orapa,0.073,0,0,,10.36,0,"2,352","2,546","2,588",0.43,11,0,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Selibe Phikwe,0.073,0.029,5.82,48.99,12.56,1.5,"2,352","2,546","2,588",2.62,68,4,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,South East,0.073,0.021,5.43,39.31,9.28,0.6,"2,352","2,546","2,588",4.21,109,6,10,
BWA,Botswana,Sub-Saharan Africa,BMTHS,2015-2016,Sowa Town,0.073,0.013,2.84,44.44,19.3,0,"2,352","2,546","2,588",0.15,4,0,10,
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Acre,0.016,0.068,14.38,47.2,9.81,5.34,"205,188","213,196","214,326",0.39,840,121,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Alagoas,0.016,0.032,7.07,44.62,13.78,2.27,"205,188","213,196","214,326",1.63,"3,494",247,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Amapá,0.016,0.027,6.18,43.49,11.31,1.3,"205,188","213,196","214,326",0.38,807,50,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Amazonas,0.016,0.032,7.37,43.16,8.26,1.43,"205,188","213,196","214,326",1.92,"4,122",304,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Bahia,0.016,0.028,6.53,42.4,9.57,1.71,"205,188","213,196","214,326",7.43,"15,922","1,040",9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Ceará,0.016,0.026,6.1,42.33,10.22,1.48,"205,188","213,196","214,326",4.36,"9,345",570,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Distrito Federal,0.016,0.003,0.68,45.54,1.29,0.28,"205,188","213,196","214,326",1.43,"3,062",21,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Espírito Santo,0.016,0.011,2.54,41.5,5.24,0.66,"205,188","213,196","214,326",1.92,"4,121",105,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Goiás,0.016,0.013,3.02,42.79,6.68,0.63,"205,188","213,196","214,326",3.21,"6,874",207,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Maranhão,0.016,0.06,13.95,43.26,12.68,3.9,"205,188","213,196","214,326",3.38,"7,237","1,010",9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Mato Grosso,0.016,0.018,4.45,40.83,7.98,0.51,"205,188","213,196","214,326",1.6,"3,419",152,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Mato Grosso do Sul,0.016,0.014,3.28,41.93,9.48,0.67,"205,188","213,196","214,326",1.3,"2,783",91,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Minas Gerais,0.016,0.011,2.77,39.45,4.32,0.51,"205,188","213,196","214,326",10.22,"21,913",607,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Pará,0.016,0.044,10.15,43.28,12.01,2.3,"205,188","213,196","214,326",4.01,"8,592",872,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Paraíba,0.016,0.026,5.86,43.84,9.3,2,"205,188","213,196","214,326",1.95,"4,172",244,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Paraná,0.016,0.01,2.33,42.49,5.31,0.65,"205,188","213,196","214,326",5.45,"11,677",272,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Pernambuco,0.016,0.025,5.61,44.37,9.78,1.64,"205,188","213,196","214,326",4.58,"9,811",551,9,Nutrition
BRA,Brazil,Latin America and the Caribbean,PNAD,2015,Piauí,0.016,0.038,9.03,41.56,14.07,1.53,"205,188","213,196","214,326",1.57,"3,362",304,9,Nutrition
